STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,2800,3100,3000,2/08/2024
Karnataka,kolar,Malur,Onion,Onion,FAQ,3000,4000,3571,2/08/2024
Karnataka,davangere,Davangere,Potato,Potato,FAQ,2200,2600,2400,2/08/2024
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,2000,3200,2600,2/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3950,2250,2/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3100,2800,3/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,2800,3100,3000,3/08/2024
Karnataka,raichur,Raichur,Onion,Onion,FAQ,2900,2900,2900,3/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,2000,3200,3000,3/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2500,2200,3/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,3400,3600,3500,3/08/2024
Karnataka,udupi,Udupi,Potato,Potato,FAQ,3500,3700,3600,3/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,2500,3100,2800,3/08/2024
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,2000,3000,2500,3/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3900,2250,3/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2500,2800,2600,3/08/2024
Karnataka,hassan,Arasikere,Potato,Local,FAQ,2500,7000,7000,3/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,2000,3300,3000,3/08/2024
Karnataka,udupi,Udupi,Onion,Onion,FAQ,3600,3800,3700,3/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,500,3200,1550,3/08/2024
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,3348,3548,3448,3/08/2024
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,2931,3131,3031,3/08/2024
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1800,2200,2000,3/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,1000,3200,1600,3/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2600,3200,3000,3/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,2000,3000,2500,4/08/2024
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,2000,3300,2900,5/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,2800,3000,2900,5/08/2024
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,3500,4000,3750,5/08/2024
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,3000,4000,3500,5/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,3000,3600,3200,5/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,2000,3200,3000,5/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2500,2800,2600,5/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,4000,2300,5/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,2500,3300,3000,5/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2500,2200,5/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1500,2500,2000,5/08/2024
Karnataka,udupi,Udupi,Onion,Onion,FAQ,3600,3800,3700,5/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,500,3300,1600,5/08/2024
Karnataka,bijapur,Bijapur,Onion,Onion,FAQ,509,3000,2200,5/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3100,2800,5/08/2024
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,3040,3240,3140,5/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2400,3200,3000,5/08/2024
Karnataka,chikmagalur,Bagepalli,Potato,Potato,FAQ,2000,3000,2300,5/08/2024
Karnataka,raichur,Raichur,Onion,Onion,FAQ,1610,2300,1950,5/08/2024
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,3334,3334,3334,5/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,2500,3200,2800,5/08/2024
Karnataka,raichur,Raichur,Onion,Onion,FAQ,1720,2980,2360,6/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2500,2200,6/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,500,3400,1580,6/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2500,2800,2600,6/08/2024
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,3000,4000,3500,6/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,2000,3200,3000,6/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,3000,3600,3200,6/08/2024
Karnataka,udupi,Udupi,Potato,Potato,FAQ,3500,3700,3600,6/08/2024
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,3500,4000,3800,6/08/2024
Karnataka,bagalkot,Bagalakot,Onion,Onion,FAQ,500,3200,2800,6/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,2800,3000,2900,6/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3900,2250,6/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Other,FAQ,2900,2900,2900,6/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,2600,3000,2800,6/08/2024
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1800,2400,2000,6/08/2024
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,3030,3030,3030,6/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,2500,3300,3000,6/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2400,3200,3000,6/08/2024
Karnataka,udupi,Udupi,Onion,Onion,FAQ,3600,3800,3700,6/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3100,2800,6/08/2024
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,3334,3334,3334,6/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1500,2000,1700,7/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,500,3400,1700,7/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2500,2200,7/08/2024
Karnataka,kolar,Chickkaballapura,Onion,Local,FAQ,3000,3600,3500,7/08/2024
Karnataka,mysore,Mysore (Bandipalya),Potato,Potato,FAQ,2000,3000,2500,7/08/2024
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,3000,4000,3500,7/08/2024
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,2000,3500,2900,7/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,500,3200,1620,7/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3950,2250,7/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3100,2800,7/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Other,FAQ,2800,2800,2800,7/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,3000,3600,3200,7/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2400,3200,3000,7/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,2500,3300,3000,7/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1500,3000,2400,7/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,2000,3200,3000,7/08/2024
Karnataka,bangalore,Ramanagara,Onion,Onion,FAQ,3200,3800,3500,7/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2500,2800,2600,7/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,2800,3000,2900,7/08/2024
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,3473,3473,3473,7/08/2024
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,3500,4000,3800,7/08/2024
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1800,2200,2000,7/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1500,2000,1700,8/08/2024
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,2000,3500,2200,8/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3100,2800,8/08/2024
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,3500,4000,3800,8/08/2024
Karnataka,udupi,Udupi,Onion,Onion,FAQ,3600,3800,3700,8/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3900,2250,8/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2200,3000,2600,8/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1600,2600,2100,8/08/2024
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1800,2200,2000,8/08/2024
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,3031,3031,3031,8/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,1000,3500,1700,8/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2500,2200,8/08/2024
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,3000,4000,3500,8/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2500,2800,2600,8/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,2000,3200,3000,8/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,2500,3300,3000,8/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,2400,3100,2800,8/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,2800,3000,2900,8/08/2024
Karnataka,udupi,Udupi,Potato,Potato,FAQ,3500,3700,3600,8/08/2024
Karnataka,raichur,Raichur,Onion,Onion,FAQ,1770,3110,2720,8/08/2024
Karnataka,bijapur,Bijapur,Onion,Onion,FAQ,800,3100,2000,8/08/2024
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,3508,3508,3508,8/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2500,2800,2600,9/08/2024
Karnataka,raichur,Raichur,Onion,Onion,FAQ,2295,3000,2870,9/08/2024
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,3000,4000,3500,9/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,2000,3200,3000,9/08/2024
Karnataka,mysore,Mysore (Bandipalya),Potato,Potato,FAQ,1500,2500,2000,9/08/2024
Karnataka,bangalore,Hoskote,Potato,Local,FAQ,4400,4400,4400,9/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3100,2800,9/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3950,2250,9/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2200,3000,2600,9/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2500,2200,9/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,800,3450,1680,9/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,2500,3300,3000,9/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1000,2000,1500,9/08/2024
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1800,2200,2000,9/08/2024
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,3500,4000,3800,9/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,2800,3000,2900,9/08/2024
Karnataka,udupi,Udupi,Potato,Potato,FAQ,3500,3700,3600,9/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1600,2600,2100,9/08/2024
Karnataka,udupi,Udupi,Onion,Onion,FAQ,3600,3800,3700,9/08/2024
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,1800,3200,2900,9/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,2600,3100,2800,9/08/2024
Karnataka,bagalkot,Bagalakot,Onion,Onion,FAQ,1500,3500,3000,10/08/2024
Karnataka,chikmagalur,Bagepalli,Onion,Onion,FAQ,2000,3000,2500,10/08/2024
Karnataka,chikmagalur,Bagepalli,Potato,Potato,FAQ,1500,2000,1800,10/08/2024
Karnataka,mysore,Mysore (Bandipalya),Potato,Potato,FAQ,1500,2500,2000,10/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,2000,3600,3200,10/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3100,2800,10/08/2024
Karnataka,hassan,Channarayapatna,Potato,Local,FAQ,3000,3000,3000,10/08/2024
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,1800,3200,2900,10/08/2024
Karnataka,bagalkot,Bagalkot(Bilagi),Onion,Other,FAQ,1200,3150,2700,10/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,500,3500,1700,10/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1200,3100,2500,10/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,500,3600,1750,10/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1000,2000,1500,11/08/2024
Karnataka,raichur,Raichur,Onion,Onion,FAQ,1860,3651,3000,12/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2500,3000,2800,12/08/2024
Karnataka,bijapur,Bijapur,Onion,Onion,FAQ,800,3100,2000,12/08/2024
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,2982,3182,3082,12/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1000,2200,1700,12/08/2024
Karnataka,kolar,Bangarpet,Potato,Jalander,FAQ,2000,3000,2500,12/08/2024
Karnataka,kolar,Bangarpet,Onion,Local,FAQ,4000,5000,4500,12/08/2024
Karnataka,udupi,Udupi,Potato,Potato,FAQ,3500,3700,3600,12/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,2700,3100,2900,12/08/2024
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,3000,4000,3500,12/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,800,3800,1800,12/08/2024
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,2000,3600,2800,12/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3900,2250,12/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,3000,3800,3600,12/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3100,2800,12/08/2024
Karnataka,udupi,Udupi,Onion,Onion,FAQ,3600,3800,3700,12/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1600,2600,2100,12/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,700,3500,1700,12/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2200,3000,2600,12/08/2024
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,2714,2914,2814,12/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,3000,4200,3800,12/08/2024
Karnataka,chikmagalur,Bagepalli,Potato,Potato,FAQ,1500,2500,2000,12/08/2024
Karnataka,chikmagalur,Bagepalli,Onion,Onion,FAQ,1500,2400,2000,12/08/2024
Karnataka,hassan,Arasikere,Potato,Local,FAQ,1000,3000,3000,12/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2500,2300,12/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,2000,3600,3200,12/08/2024
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,3500,4000,3800,12/08/2024
Karnataka,mysore,Mysore (Bandipalya),Potato,Potato,FAQ,2000,3000,2500,13/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2200,3000,2600,13/08/2024
Karnataka,raichur,Raichur,Onion,Onion,FAQ,1400,3570,3000,13/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,3000,3800,3600,13/08/2024
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,3126,3326,3226,13/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2500,2300,13/08/2024
Karnataka,chikmagalur,Bagepalli,Onion,Onion,FAQ,2000,3000,2200,13/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,2000,3600,3200,13/08/2024
Karnataka,udupi,Udupi,Potato,Potato,FAQ,3500,3700,3600,13/08/2024
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,3000,4000,3500,13/08/2024
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,3500,4000,3750,13/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,2500,3000,2700,13/08/2024
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,2000,4000,3500,13/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3100,2800,13/08/2024
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,2807,3007,2907,13/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,3000,4200,3800,13/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,1000,4000,1800,13/08/2024
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1800,2200,2000,13/08/2024
Karnataka,udupi,Udupi,Onion,Onion,FAQ,3600,3800,3700,13/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2500,3000,2800,13/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1600,2600,2100,13/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3800,2200,13/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1500,2000,1700,13/08/2024
Karnataka,bagalkot,Bagalakot,Onion,Onion,FAQ,2000,4200,3600,13/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2500,3000,2800,14/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,3000,4200,3500,14/08/2024
Karnataka,raichur,Raichur,Onion,Onion,FAQ,2050,3255,2840,14/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3200,2800,14/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,1000,3900,2000,14/08/2024
Karnataka,hassan,Arasikere,Potato,Local,FAQ,3000,3000,3000,14/08/2024
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,3319,3519,3419,14/08/2024
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,2987,3187,3087,14/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3800,2250,14/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1600,2600,2100,14/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2200,3000,2600,14/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2500,2300,14/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,3000,3800,3600,14/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,600,3650,1800,14/08/2024
Karnataka,chikmagalur,Bagepalli,Potato,Potato,FAQ,1500,2600,2100,14/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1000,2500,2000,14/08/2024
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,3500,4000,3750,14/08/2024
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,3000,4500,3750,14/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,3000,4200,3800,14/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1800,3000,2500,14/08/2024
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1800,2200,2000,14/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1500,2000,1700,15/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,2500,2800,2650,16/08/2024
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,3152,3352,3252,16/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,500,3500,1680,16/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,3000,4200,3800,16/08/2024
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,2000,3000,2500,16/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,1000,3800,2100,16/08/2024
Karnataka,hassan,Arasikere,Onion,Onion,FAQ,2000,2000,2000,16/08/2024
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1800,2200,2000,16/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2500,2300,16/08/2024
Karnataka,raichur,Raichur,Onion,Onion,FAQ,1580,3610,3090,16/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,3000,3800,3600,16/08/2024
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,3426,3626,3526,16/08/2024
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,4000,4800,4400,16/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3900,2200,16/08/2024
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,3500,4000,3800,16/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3200,2800,16/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2500,3000,2800,16/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2200,3000,2600,16/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1600,2600,2100,16/08/2024
Karnataka,bangalore,Doddaballa Pur,Potato,Local,FAQ,3000,3600,3300,16/08/2024
Karnataka,bijapur,Bijapur,Onion,Onion,FAQ,1000,4000,2000,16/08/2024
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,2000,4200,3500,16/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2500,3000,2800,17/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,2500,3100,2800,17/08/2024
Karnataka,kolar,Chickkaballapura,Potato,Local,FAQ,2800,3000,2900,17/08/2024
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,2000,4300,3500,17/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3200,2800,17/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1600,2600,2100,17/08/2024
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,3504,3704,3604,17/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2500,2300,17/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2200,3000,2600,17/08/2024
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,3125,3125,3125,17/08/2024
Karnataka,mysore,Mysore (Bandipalya),Potato,Potato,FAQ,1800,2500,2000,17/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3900,2250,17/08/2024
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1800,2200,2000,17/08/2024
Karnataka,kolar,Chickkaballapura,Onion,Beelary-Red,FAQ,4000,4600,4500,17/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,1500,3500,2000,17/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,3000,3800,3300,17/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,3000,3800,3600,17/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,800,3980,2200,17/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,3000,4200,3800,17/08/2024
Karnataka,chikmagalur,Tarikere,Onion,Local,FAQ,3000,4500,3250,17/08/2024
Karnataka,bangalore,Doddaballa Pur,Onion,Onion,FAQ,2000,3000,2500,17/08/2024
Karnataka,hassan,Channarayapatna,Onion,Local,FAQ,2000,2000,2000,18/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1500,2500,2000,18/08/2024
Karnataka,hassan,Channarayapatna,Potato,Local,FAQ,3000,3000,3000,19/08/2024
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,2000,2600,2400,19/08/2024
Karnataka,belgaum,Belgaum,Onion,Pusa-Red,FAQ,3000,3800,3300,19/08/2024
Karnataka,raichur,Raichur,Onion,Onion,FAQ,1260,2640,2560,19/08/2024
Karnataka,bijapur,Bijapur,Onion,Onion,FAQ,1000,4000,2000,19/08/2024
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,4000,5000,4500,19/08/2024
Karnataka,bangalore,Bangalore,Onion,Local,FAQ,2600,3000,2800,19/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1000,2000,1500,19/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Other,FAQ,2600,2850,2700,19/08/2024
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,3202,3402,3302,19/08/2024
Karnataka,chikmagalur,Chikkamagalore,Onion,Other,FAQ,3359,3659,3459,19/08/2024
Karnataka,hassan,Arasikere,Potato,Local,FAQ,1000,7000,3000,19/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Telagi,FAQ,500,3600,1500,19/08/2024
Karnataka,bangalore,Bangalore,Onion,Puna,FAQ,3000,3700,3400,19/08/2024
Karnataka,davangere,Davangere,Onion,Onion,FAQ,500,3900,2200,19/08/2024
Karnataka,belgaum,Belgaum,Potato,Local,FAQ,2500,3200,2800,19/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2400,3000,2600,19/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,2600,2850,2700,19/08/2024
Karnataka,shimoga,Shimoga,Potato,Local,FAQ,3500,4000,3800,19/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,1000,3900,1900,19/08/2024
Karnataka,mysore,Mysore (Bandipalya),Onion,Other,FAQ,2500,4000,3200,19/08/2024
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,3000,3400,3200,19/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1600,2800,2200,19/08/2024
Karnataka,bagalkot,Bagalkot(Bilagi),Onion,Other,FAQ,2500,2700,2700,19/08/2024
Karnataka,bangalore,Bangalore,Potato,Local,FAQ,1600,2800,2200,20/08/2024
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,2800,3000,2900,20/08/2024
Karnataka,bangalore,Bangalore,Potato,Potato,FAQ,2400,3000,2600,20/08/2024
Karnataka,dharwad,Hubli (Amaragol),Onion,Puna,FAQ,1000,4000,2000,20/08/2024
Karnataka,raichur,Raichur,Onion,Onion,FAQ,1500,3705,1700,20/08/2024
Karnataka,shimoga,Shimoga,Onion,Onion,FAQ,4000,4800,4400,20/08/2024
Karnataka,kolar,Kolar,Potato,Local,FAQ,1000,1200,1100,20/08/2024
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,3126,3326,3226,20/08/2024
